Time,Timestamp,Counter,Interpolated,Contact Quality,Sensors
1722048506.1205,2024-07-26 19:48:26.120,31,false,0.0,4255.513, 4331.795, 4099.359, 4177.949, 4301.667
1722048506.1284,2024-07-26 19:48:26.128,32,false,0.0,4257.564, 4359.487, 4094.872, 4174.231, 4296.282
1722048506.1362,2024-07-26 19:48:26.136,33,false,0.0,4245.385, 4348.718, 4094.615, 4170.769, 4290.385
1722048506.144,2024-07-26 19:48:26.144,34,false,0.0,4235.256, 4321.154, 4102.692, 4176.282, 4287.436
1722048506.1518,2024-07-26 19:48:26.151,35,false,0.0,4239.872, 4335.641, 4111.795, 4183.333, 4288.846
1722048506.1596,2024-07-26 19:48:26.159,36,false,0.0,4247.564, 4349.744, 4118.205, 4178.59, 4296.41
1722048506.1674,2024-07-26 19:48:26.167,37,false,0.0,4251.667, 4332.436, 4121.154, 4173.077, 4299.359
1722048506.1752,2024-07-26 19:48:26.175,38,false,0.0,4254.359, 4331.667, 4118.718, 4177.564, 4295.128
1722048506.183,2024-07-26 19:48:26.183,39,false,0.0,4247.18, 4344.615, 4114.359, 4176.539, 4290.128
1722048506.1909,2024-07-26 19:48:26.190,40,false,0.0,4232.051, 4327.051, 4107.308, 4164.744, 4280.256
1722048506.1987,2024-07-26 19:48:26.198,41,false,0.0,4231.154, 4308.461, 4096.282, 4163.846, 4273.333
1722048506.2065,2024-07-26 19:48:26.206,42,false,0.0,4241.539, 4330.256, 4091.923, 4173.333, 4277.564
1722048506.2143,2024-07-26 19:48:26.214,43,false,0.0,4238.974, 4355.769, 4097.564, 4172.564, 4280.641
1722048506.2221,2024-07-26 19:48:26.222,44,false,0.0,4236.923, 4351.026, 4103.974, 4172.051, 4288.205
1722048506.2299,2024-07-26 19:48:26.229,45,false,0.0,4250.128, 4341.026, 4106.026, 4186.539, 4306.154
1722048506.2377,2024-07-26 19:48:26.237,46,false,0.0,4252.18, 4340.769, 4103.077, 4195.513, 4307.692
1722048506.2455,2024-07-26 19:48:26.245,47,false,0.0,4242.051, 4337.051, 4100.128, 4190.385, 4295.897
1722048506.2534,2024-07-26 19:48:26.253,48,false,0.0,4244.744, 4332.564, 4103.846, 4189.359, 4296.282
